date,time,price_hkd,volume_shares,avg_price_hkd
2026-09-24,10:21,0.320,0,0.000
2026-09-24,10:22,0.320,0,0.000
2026-09-24,10:23,0.320,28000,8960.000
2026-09-24,10:24,0.320,28000,8960.000
2026-09-24,10:25,0.320,100000,32000.000
2026-09-24,10:26,0.330,100000,32000.000
2026-09-24,10:27,0.330,100000,32000.000
2026-09-24,10:28,0.330,100000,32000.000
2026-09-24,10:29,0.330,100000,32000.000
2026-09-24,10:30,0.330,100000,32000.000
2026-09-24,10:31,0.330,120000,38600.000
2026-09-24,10:32,0.330,120000,38600.000
2026-09-24,10:33,0.330,120000,38600.000
2026-09-24,10:34,0.330,120000,38600.000
2026-09-24,10:35,0.330,120000,38600.000
2026-09-24,10:36,0.330,120000,38600.000
2026-09-24,10:37,0.330,120000,38600.000
2026-09-24,10:38,0.315,140000,44930.000
2026-09-24,10:39,0.315,140000,44930.000
2026-09-24,10:40,0.315,140000,44930.000
2026-09-24,10:41,0.315,140000,44930.000
2026-09-24,10:42,0.315,140000,44930.000
2026-09-24,10:43,0.315,140000,44930.000
2026-09-24,10:44,0.315,140000,44930.000
2026-09-24,10:45,0.315,140000,44930.000
2026-09-24,10:46,0.315,140000,44930.000
2026-09-24,10:47,0.315,140000,44930.000
2026-09-24,10:48,0.315,140000,44930.000
2026-09-24,10:49,0.315,140000,44930.000
2026-09-24,10:50,0.315,140000,44930.000
2026-09-24,10:51,0.315,140000,44930.000
2026-09-24,10:52,0.315,140000,44930.000
2026-09-24,10:53,0.315,140000,44930.000
2026-09-24,10:54,0.315,140000,44930.000
2026-09-24,10:55,0.315,140000,44930.000
2026-09-24,10:56,0.315,140000,44930.000
2026-09-24,10:57,0.315,140000,44930.000
2026-09-24,10:58,0.315,140000,44930.000
2026-09-24,10:59,0.315,140000,44930.000
2026-09-24,11:00,0.315,140000,44930.000
2026-09-24,11:01,0.315,140000,44930.000
2026-09-24,11:02,0.315,140000,44930.000
2026-09-24,11:03,0.315,140000,44930.000
2026-09-24,11:04,0.315,140000,44930.000
2026-09-24,11:05,0.315,140000,44930.000
2026-09-24,11:06,0.315,140000,44930.000
2026-09-24,11:07,0.315,140000,44930.000
2026-09-24,11:08,0.315,140000,44930.000
2026-09-24,11:09,0.315,140000,44930.000
2026-09-24,11:10,0.315,140000,44930.000
2026-09-24,11:11,0.315,140000,44930.000
2026-09-24,11:12,0.315,140000,44930.000
2026-09-24,11:13,0.315,140000,44930.000
2026-09-24,11:14,0.315,140000,44930.000
2026-09-24,11:15,0.315,140000,44930.000
2026-09-24,11:16,0.315,140000,44930.000
2026-09-24,11:17,0.315,140000,44930.000
2026-09-24,11:18,0.315,140000,44930.000
2026-09-24,11:19,0.315,140000,44930.000
2026-09-24,11:20,0.315,140000,44930.000
2026-09-24,11:21,0.315,140000,44930.000
2026-09-24,11:22,0.315,140000,44930.000
2026-09-24,11:23,0.315,140000,44930.000
2026-09-24,11:24,0.315,140000,44930.000
2026-09-24,11:25,0.315,140000,44930.000
2026-09-24,11:26,0.315,140000,44930.000
2026-09-24,11:27,0.315,140000,44930.000
2026-09-24,11:28,0.315,140000,44930.000
2026-09-24,11:29,0.315,140000,44930.000
2026-09-24,11:30,0.315,140000,44930.000
2026-09-24,11:31,0.315,140000,44930.000
2026-09-24,11:32,0.315,140000,44930.000
2026-09-24,11:33,0.315,140000,44930.000
2026-09-24,11:34,0.315,140000,44930.000
2026-09-24,11:35,0.315,140000,44930.000
2026-09-24,11:36,0.315,140000,44930.000
2026-09-24,11:37,0.315,140000,44930.000
2026-09-24,11:38,0.315,140000,44930.000
2026-09-24,11:39,0.315,140000,44930.000
2026-09-24,11:40,0.315,140000,44930.000
2026-09-24,11:41,0.315,140000,44930.000
2026-09-24,11:42,0.315,140000,44930.000
2026-09-24,11:43,0.315,140000,44930.000
2026-09-24,11:44,0.315,140000,44930.000
2026-09-24,11:45,0.315,140000,44930.000
2026-09-24,11:46,0.315,140000,44930.000
2026-09-24,11:47,0.315,140000,44930.000
2026-09-24,11:48,0.315,140000,44930.000
2026-09-24,11:49,0.315,140000,44930.000
2026-09-24,11:50,0.315,140000,44930.000
2026-09-24,11:51,0.315,140000,44930.000
2026-09-24,11:52,0.315,140000,44930.000
2026-09-24,11:53,0.315,140000,44930.000
2026-09-24,11:54,0.315,140000,44930.000
2026-09-24,11:55,0.315,140000,44930.000
2026-09-24,11:56,0.315,140000,44930.000
2026-09-24,11:57,0.315,140000,44930.000
2026-09-24,11:58,0.315,140000,44930.000
2026-09-24,11:59,0.315,140000,44930.000
2026-09-24,12:00,0.315,140000,44930.000
2026-09-24,13:00,0.315,140000,44930.000
2026-09-24,13:01,0.315,140000,44930.000
2026-09-24,13:02,0.315,140000,44930.000
2026-09-24,13:03,0.315,140000,44930.000
2026-09-24,13:04,0.315,140000,44930.000
2026-09-24,13:05,0.315,140000,44930.000
2026-09-24,13:06,0.315,140000,44930.000
2026-09-24,13:07,0.315,140000,44930.000
2026-09-24,13:08,0.315,140000,44930.000
2026-09-24,13:09,0.315,140000,44930.000
2026-09-24,13:10,0.315,140000,44930.000
2026-09-24,13:11,0.315,140000,44930.000
2026-09-24,13:12,0.315,140000,44930.000
2026-09-24,13:13,0.315,140000,44930.000
2026-09-24,13:14,0.315,140000,44930.000
2026-09-24,13:15,0.320,142000,45570.000
2026-09-24,13:16,0.320,142000,45570.000
2026-09-24,13:17,0.320,142000,45570.000
2026-09-24,13:18,0.320,142000,45570.000
2026-09-24,13:19,0.320,142000,45570.000
2026-09-24,13:20,0.320,142000,45570.000
2026-09-24,13:21,0.320,142000,45570.000
2026-09-24,13:22,0.320,142000,45570.000
2026-09-24,13:23,0.320,142000,45570.000
2026-09-24,13:24,0.320,142000,45570.000
2026-09-24,13:25,0.320,142000,45570.000
2026-09-24,13:26,0.320,142000,45570.000
2026-09-24,13:27,0.320,142000,45570.000
2026-09-24,13:28,0.320,142000,45570.000
2026-09-24,13:29,0.320,142000,45570.000
2026-09-24,13:30,0.320,142000,45570.000
2026-09-24,13:31,0.320,142000,45570.000
2026-09-24,13:32,0.320,142000,45570.000
2026-09-24,13:33,0.320,142000,45570.000
2026-09-24,13:34,0.320,142000,45570.000
2026-09-24,13:35,0.320,142000,45570.000
2026-09-24,13:36,0.320,142000,45570.000
2026-09-24,13:37,0.320,142000,45570.000
2026-09-24,13:38,0.320,142000,45570.000
2026-09-24,13:39,0.320,142000,45570.000
2026-09-24,13:40,0.320,142000,45570.000
2026-09-24,13:41,0.320,142000,45570.000
2026-09-24,13:42,0.320,142000,45570.000
2026-09-24,13:43,0.320,142000,45570.000
2026-09-24,13:44,0.320,142000,45570.000
2026-09-24,13:45,0.320,142000,45570.000
2026-09-24,13:46,0.320,142000,45570.000
2026-09-24,13:47,0.320,142000,45570.000
2026-09-24,13:48,0.320,142000,45570.000
2026-09-24,13:49,0.320,142000,45570.000
2026-09-24,13:50,0.320,142000,45570.000
2026-09-24,13:51,0.320,142000,45570.000
2026-09-24,13:52,0.320,142000,45570.000
2026-09-24,13:53,0.320,142000,45570.000
2026-09-24,13:54,0.320,142000,45570.000
2026-09-24,13:55,0.320,142000,45570.000
2026-09-24,13:56,0.320,142000,45570.000
2026-09-24,13:57,0.320,142000,45570.000
2026-09-24,13:58,0.320,142000,45570.000
2026-09-24,13:59,0.320,142000,45570.000
2026-09-24,14:00,0.320,142000,45570.000
2026-09-24,14:01,0.330,157000,50430.000
2026-09-24,14:02,0.330,157000,50430.000
2026-09-24,14:03,0.330,157000,50430.000
2026-09-24,14:04,0.330,157000,50430.000
2026-09-24,14:05,0.330,157000,50430.000
2026-09-24,14:06,0.330,157000,50430.000
2026-09-24,14:07,0.330,157000,50430.000
2026-09-24,14:08,0.330,157000,50430.000
2026-09-24,14:09,0.330,157000,50430.000
2026-09-24,14:10,0.330,157000,50430.000
2026-09-24,14:11,0.330,157000,50430.000
2026-09-24,14:12,0.330,157000,50430.000
2026-09-24,14:13,0.330,157000,50430.000
2026-09-24,14:14,0.330,157000,50430.000
2026-09-24,14:15,0.330,157000,50430.000
2026-09-24,14:16,0.330,157000,50430.000
2026-09-24,14:17,0.330,157000,50430.000
2026-09-24,14:18,0.330,157000,50430.000
2026-09-24,14:19,0.330,157000,50430.000
2026-09-24,14:20,0.330,157000,50430.000
