date,time,price_hkd,volume_shares,avg_price_hkd
2026-09-22,13:44,0.310,100000,30620.000
2026-09-22,13:45,0.310,100000,30620.000
2026-09-22,13:46,0.310,100000,30620.000
2026-09-22,13:47,0.310,100000,30620.000
2026-09-22,13:48,0.310,100000,30620.000
2026-09-22,13:49,0.310,100000,30620.000
2026-09-22,13:50,0.300,153000,46520.000
2026-09-22,13:51,0.295,185000,55960.000
2026-09-22,13:52,0.295,185000,55960.000
2026-09-22,13:53,0.295,185000,55960.000
2026-09-22,13:54,0.295,185000,55960.000
2026-09-22,13:55,0.295,185000,55960.000
2026-09-22,13:56,0.295,185000,55960.000
2026-09-22,13:57,0.295,185000,55960.000
2026-09-22,13:58,0.295,185000,55960.000
2026-09-22,13:59,0.295,185000,55960.000
2026-09-22,14:00,0.295,185000,55960.000
2026-09-22,14:01,0.295,185000,55960.000
2026-09-22,14:02,0.295,185000,55960.000
2026-09-22,14:03,0.295,185000,55960.000
2026-09-22,14:04,0.295,185000,55960.000
2026-09-22,14:05,0.295,185000,55960.000
2026-09-22,14:06,0.295,185000,55960.000
2026-09-22,14:07,0.295,185000,55960.000
2026-09-22,14:08,0.295,185000,55960.000
2026-09-22,14:09,0.295,185000,55960.000
2026-09-22,14:10,0.295,185000,55960.000
2026-09-22,14:11,0.295,185000,55960.000
2026-09-22,14:12,0.295,185000,55960.000
2026-09-22,14:13,0.295,185000,55960.000
2026-09-22,14:14,0.295,185000,55960.000
2026-09-22,14:15,0.295,185000,55960.000
2026-09-22,14:16,0.295,185000,55960.000
2026-09-22,14:17,0.295,185000,55960.000
2026-09-22,14:18,0.295,185000,55960.000
2026-09-22,14:19,0.295,185000,55960.000
2026-09-22,14:20,0.295,185000,55960.000
2026-09-22,14:21,0.295,185000,55960.000
2026-09-22,14:22,0.295,185000,55960.000
2026-09-22,14:23,0.295,185000,55960.000
2026-09-22,14:24,0.295,185000,55960.000
2026-09-22,14:25,0.295,185000,55960.000
2026-09-22,14:26,0.295,185000,55960.000
2026-09-22,14:27,0.295,185000,55960.000
2026-09-22,14:28,0.295,185000,55960.000
2026-09-22,14:29,0.295,185000,55960.000
2026-09-22,14:30,0.295,185000,55960.000
2026-09-22,14:31,0.295,185000,55960.000
2026-09-22,14:32,0.295,185000,55960.000
2026-09-22,14:33,0.295,185000,55960.000
2026-09-22,14:34,0.300,240000,72460.000
2026-09-22,14:35,0.300,240000,72460.000
2026-09-22,14:36,0.300,240000,72460.000
2026-09-22,14:37,0.300,240000,72460.000
2026-09-22,14:38,0.300,240000,72460.000
2026-09-22,14:39,0.300,240000,72460.000
2026-09-22,14:40,0.300,240000,72460.000
2026-09-22,14:41,0.300,240000,72460.000
2026-09-22,14:42,0.300,240000,72460.000
2026-09-22,14:43,0.300,240000,72460.000
2026-09-22,14:44,0.300,240000,72460.000
2026-09-22,14:45,0.300,240000,72460.000
2026-09-22,14:46,0.300,240000,72460.000
2026-09-22,14:47,0.300,240000,72460.000
2026-09-22,14:48,0.300,240000,72460.000
2026-09-22,14:49,0.300,240000,72460.000
2026-09-22,14:50,0.300,240000,72460.000
2026-09-22,14:51,0.300,240000,72460.000
2026-09-22,14:52,0.300,240000,72460.000
2026-09-22,14:53,0.300,240000,72460.000
2026-09-22,14:54,0.300,240000,72460.000
2026-09-22,14:55,0.300,240000,72460.000
2026-09-22,14:56,0.300,240000,72460.000
2026-09-22,14:57,0.300,240000,72460.000
2026-09-22,14:58,0.300,240000,72460.000
2026-09-22,14:59,0.300,240000,72460.000
2026-09-22,15:00,0.300,240000,72460.000
2026-09-22,15:01,0.300,240000,72460.000
2026-09-22,15:02,0.300,240000,72460.000
2026-09-22,15:03,0.305,253000,76425.000
2026-09-22,15:04,0.305,253000,76425.000
2026-09-22,15:05,0.305,253000,76425.000
2026-09-22,15:06,0.305,253000,76425.000
2026-09-22,15:07,0.305,253000,76425.000
2026-09-22,15:08,0.305,253000,76425.000
2026-09-22,15:09,0.305,253000,76425.000
2026-09-22,15:10,0.305,253000,76425.000
2026-09-22,15:11,0.305,253000,76425.000
2026-09-22,15:12,0.305,253000,76425.000
2026-09-22,15:13,0.305,253000,76425.000
2026-09-22,15:14,0.305,253000,76425.000
2026-09-22,15:15,0.305,253000,76425.000
2026-09-22,15:16,0.305,253000,76425.000
2026-09-22,15:17,0.305,253000,76425.000
2026-09-22,15:18,0.305,253000,76425.000
2026-09-22,15:19,0.305,253000,76425.000
2026-09-22,15:20,0.305,253000,76425.000
2026-09-22,15:21,0.305,253000,76425.000
2026-09-22,15:22,0.305,253000,76425.000
2026-09-22,15:23,0.305,253000,76425.000
2026-09-22,15:24,0.305,253000,76425.000
2026-09-22,15:25,0.305,253000,76425.000
2026-09-22,15:26,0.305,253000,76425.000
2026-09-22,15:27,0.305,253000,76425.000
2026-09-22,15:28,0.305,253000,76425.000
2026-09-22,15:29,0.305,253000,76425.000
2026-09-22,15:30,0.305,253000,76425.000
2026-09-22,15:31,0.305,253000,76425.000
2026-09-22,15:32,0.305,253000,76425.000
2026-09-22,15:33,0.305,253000,76425.000
2026-09-22,15:34,0.305,253000,76425.000
2026-09-22,15:35,0.305,253000,76425.000
2026-09-22,15:36,0.305,253000,76425.000
2026-09-22,15:37,0.305,253000,76425.000
2026-09-22,15:38,0.305,253000,76425.000
2026-09-22,15:39,0.305,253000,76425.000
2026-09-22,15:40,0.305,253000,76425.000
2026-09-22,15:41,0.305,253000,76425.000
2026-09-22,15:42,0.305,253000,76425.000
2026-09-22,15:43,0.305,253000,76425.000
2026-09-22,15:44,0.305,253000,76425.000
2026-09-22,15:45,0.305,253000,76425.000
2026-09-22,15:46,0.305,253000,76425.000
2026-09-22,15:47,0.305,253000,76425.000
2026-09-22,15:48,0.305,253000,76425.000
2026-09-22,15:49,0.305,253000,76425.000
2026-09-22,15:50,0.305,253000,76425.000
2026-09-22,15:51,0.305,253000,76425.000
2026-09-22,15:52,0.300,280000,84525.000
2026-09-22,15:53,0.300,280000,84525.000
2026-09-22,15:54,0.300,280000,84525.000
2026-09-22,15:55,0.300,280000,84525.000
2026-09-22,15:56,0.300,280000,84525.000
2026-09-22,15:57,0.300,280000,84525.000
2026-09-22,15:58,0.300,280000,84525.000
2026-09-22,15:59,0.310,355000,107775.000
2026-09-22,16:00,0.310,355000,107775.000
